,Plot,F0,FM,FV,FV/FM
0,MAC Field Scanner Season 10 Range 47 Column 36,16.414632101522283,79.99399569883343,63.57936359731114,0.7948016978259074
1,MAC Field Scanner Season 10 Range 46 Column 22,18.306591042626074,87.96742329739281,69.66083225476675,0.7918935174361457
2,MAC Field Scanner Season 10 Range 47 Column 26,18.14031917654453,87.09153508957974,68.95121591303521,0.7917097320895087
3,MAC Field Scanner Season 10 Range 37 Column 30,16.11638413595352,81.00350905411345,64.88712491815993,0.8010409138548904
4,MAC Field Scanner Season 10 Range 37 Column 35,18.243344892141852,85.00497013191566,66.7616252397738,0.7853849620342109
5,MAC Field Scanner Season 10 Range 44 Column 39,16.91184655901724,80.52013401210229,63.608287453085055,0.7899674812205931
6,MAC Field Scanner Season 10 Range 48 Column 25,17.484487187071537,86.79106801406391,69.30658082699237,0.7985450854892315
7,MAC Field Scanner Season 10 Range 45 Column 22,16.820329982332407,83.9617207181449,67.1413907358125,0.7996666833592254
8,MAC Field Scanner Season 10 Range 48 Column 46,16.19574621575495,79.17098239800158,62.97523618224663,0.7954333049154666
9,MAC Field Scanner Season 10 Range 46 Column 13,19.021154523151452,93.05819071419839,74.03703619104694,0.7955993515759457
10,MAC Field Scanner Season 10 Range 39 Column 8,17.141465726774946,82.75662768398675,65.6151619572118,0.7928689676405
11,MAC Field Scanner Season 10 Range 49 Column 29,19.42542458608072,95.47531893475369,76.04989434867296,0.796539830368561
12,MAC Field Scanner Season 10 Range 43 Column 16,16.23185831974623,79.72590147206056,63.494043152314326,0.7964042046556904
13,MAC Field Scanner Season 10 Range 42 Column 4,13.823042800444528,68.82530379610714,55.00226099566261,0.7991575476165733
14,MAC Field Scanner Season 10 Range 45 Column 27,17.80166079088526,93.36160098057486,75.5599401896896,0.8093256691839599
15,MAC Field Scanner Season 10 Range 49 Column 39,18.694611424110764,87.27688355574386,68.5822721316331,0.7858011117895785
16,MAC Field Scanner Season 10 Range 49 Column 48,17.09821705267899,81.87392655296041,64.77570950028142,0.7911640766170052
17,MAC Field Scanner Season 10 Range 44 Column 12,14.843706461566262,72.79392505438253,57.95021859281626,0.7960859171905225
18,MAC Field Scanner Season 10 Range 47 Column 4,15.220324745461724,69.54536821281452,54.3250434673528,0.7811453855721019
19,MAC Field Scanner Season 10 Range 52 Column 22,16.283081126960603,85.15275908811093,68.86967796115033,0.8087779973152502
20,MAC Field Scanner Season 10 Range 47 Column 30,16.94067385159368,84.50380117251949,67.56312732092582,0.7995276707492922
21,MAC Field Scanner Season 10 Range 43 Column 12,18.42118805410386,92.05088551810812,73.62969746400425,0.7998803819168032
22,MAC Field Scanner Season 10 Range 48 Column 27,15.978664685734456,89.4572446669481,73.47857998121364,0.8213821055497127
23,MAC Field Scanner Season 10 Range 52 Column 44,17.74425404395146,84.84127466096295,67.0970206170115,0.7908535189403995
24,MAC Field Scanner Season 10 Range 44 Column 33,16.641236029938995,81.71990050748151,65.07866447754252,0.7963625025655107
25,MAC Field Scanner Season 10 Range 37 Column 4,14.593957243815519,67.24961685466218,52.65565961084666,0.782988246976105
26,MAC Field Scanner Season 10 Range 51 Column 20,17.372096812899073,82.95066659659082,65.57856978369175,0.7905731499737816
27,MAC Field Scanner Season 10 Range 41 Column 38,18.55369178144617,95.3585276781998,76.80483589675364,0.805432275086523
28,MAC Field Scanner Season 10 Range 41 Column 33,16.972480880964415,86.21064126002996,69.23816037906555,0.8031277736379232
29,MAC Field Scanner Season 10 Range 43 Column 44,18.620098988843758,90.6796858819383,72.05958689309455,0.7946607466959419
30,MAC Field Scanner Season 10 Range 51 Column 30,16.17121098807311,84.36162956848928,68.19041858041616,0.8083108271996517
31,MAC Field Scanner Season 10 Range 45 Column 18,16.813400455369987,83.70435880714763,66.89095835177764,0.7991335135353278
32,MAC Field Scanner Season 10 Range 40 Column 47,17.62446819090585,86.65906235619939,69.03459416529353,0.7966229069215743
33,MAC Field Scanner Season 10 Range 42 Column 14,18.1841223881242,88.46926440246787,70.28514201434368,0.794458306950533
34,MAC Field Scanner Season 10 Range 47 Column 44,17.68846821842407,88.64031872192528,70.95185050350122,0.80044669882207
35,MAC Field Scanner Season 10 Range 50 Column 9,17.897850758950415,84.1275868143141,66.22973605536369,0.7872534867967337
36,MAC Field Scanner Season 10 Range 41 Column 25,17.274551752842846,83.90690845987575,66.6323567070329,0.7941224141144047
37,MAC Field Scanner Season 10 Range 45 Column 11,19.2083589577282,95.16933288526897,75.96097392754078,0.7981665062117778
38,MAC Field Scanner Season 10 Range 42 Column 10,18.462842514459087,90.8696767484231,72.40683423396402,0.7968206427588126
39,MAC Field Scanner Season 10 Range 38 Column 15,16.08805457928833,77.97678415368391,61.88872957439558,0.7936814815601976
40,MAC Field Scanner Season 10 Range 40 Column 24,18.936443025047666,95.07897159430765,76.14252856925998,0.8008345830048778
41,MAC Field Scanner Season 10 Range 41 Column 32,18.12923042763257,91.3225247461293,73.19329431849673,0.8014812831989625
42,MAC Field Scanner Season 10 Range 50 Column 27,16.833836095314183,82.8844357135711,66.05059961825691,0.7968999131092849
43,MAC Field Scanner Season 10 Range 41 Column 19,16.995312715251504,81.91956299343337,64.92425027818187,0.7925365798568306
44,MAC Field Scanner Season 10 Range 51 Column 46,17.502349237390263,87.75055781143448,70.24820857404421,0.800544296538824
45,MAC Field Scanner Season 10 Range 48 Column 9,16.97454193004003,83.47938938651049,66.50484745647046,0.7966618819952346
46,MAC Field Scanner Season 10 Range 41 Column 40,18.288524776939894,86.18870185927722,67.90017708233732,0.7878083277457862
47,MAC Field Scanner Season 10 Range 50 Column 48,17.01016917103291,81.35872440904946,64.34855523801654,0.7909238462797127
48,MAC Field Scanner Season 10 Range 44 Column 45,18.154023861450995,85.72634307534649,67.5723192138955,0.7882328440687703
49,MAC Field Scanner Season 10 Range 47 Column 23,17.39626482173593,88.12451564269242,70.72825082095649,0.8025944915002947
50,MAC Field Scanner Season 10 Range 40 Column 40,18.158429934118338,89.63693556494432,71.47850563082599,0.7974224596180882
51,MAC Field Scanner Season 10 Range 44 Column 18,15.847589789712769,85.45840031870122,69.61081052898845,0.8145578465006117
52,MAC Field Scanner Season 10 Range 46 Column 29,15.831540514711113,77.39595008148807,61.56440956677695,0.7954474297680625
53,MAC Field Scanner Season 10 Range 43 Column 26,17.53328785696043,85.69941944163588,68.16613158467545,0.7954094908554057
54,MAC Field Scanner Season 10 Range 40 Column 21,17.55193110847257,88.40647102809879,70.85453991962622,0.8014632763376118
55,MAC Field Scanner Season 10 Range 44 Column 25,16.601958354800853,80.19157863050893,63.58962027570807,0.7929712990026532
56,MAC Field Scanner Season 10 Range 39 Column 13,18.37449028667626,83.55060212353122,65.17611183685496,0.7800794988944638
57,MAC Field Scanner Season 10 Range 46 Column 23,17.588429872698477,87.59362604783705,70.00519617513856,0.7992042267653926
58,MAC Field Scanner Season 10 Range 48 Column 11,17.968916721493056,88.05023112014435,70.08131439865129,0.7959242526351292
59,MAC Field Scanner Season 10 Range 49 Column 32,17.997693847854748,85.93223227084117,67.93453842298642,0.7905594516487175
60,MAC Field Scanner Season 10 Range 38 Column 10,18.646182808968895,88.72501745555394,70.07883464658505,0.7898430077141485
61,MAC Field Scanner Season 10 Range 43 Column 9,15.956355095113105,79.63301477150172,63.67665967638862,0.7996263843470183
62,MAC Field Scanner Season 10 Range 38 Column 18,17.68161461409834,86.43405820762264,68.7524435935243,0.795432321694008
63,MAC Field Scanner Season 10 Range 38 Column 6,16.51152516455764,81.17841528308946,64.66689011853182,0.7966020264502847
64,MAC Field Scanner Season 10 Range 45 Column 17,16.813400455369987,83.70435880714763,66.89095835177764,0.7991335135353278
65,MAC Field Scanner Season 10 Range 51 Column 22,18.11925227020522,91.6492696540832,73.53001738387798,0.8022979087711916
66,MAC Field Scanner Season 10 Range 46 Column 42,18.22679103264538,89.25239497539454,71.02560394274916,0.7957837317679798
67,MAC Field Scanner Season 10 Range 44 Column 4,14.007521947189128,64.32496074642667,50.31743879923754,0.7822381578683317
68,MAC Field Scanner Season 10 Range 43 Column 33,18.003123634078147,83.77337177791617,65.77024814383802,0.7850973017797999
69,MAC Field Scanner Season 10 Range 39 Column 41,18.380314565643424,92.06227808532545,73.68196351968203,0.8003491229208111
70,MAC Field Scanner Season 10 Range 46 Column 25,16.47329977816599,84.86029697371252,68.38699719554653,0.8058774201171015
71,MAC Field Scanner Season 10 Range 48 Column 41,17.238605276711937,87.31866343576714,70.0800581590552,0.8025782278562601
72,MAC Field Scanner Season 10 Range 47 Column 13,17.821341213959908,89.34794301191901,71.5266017979591,0.8005399943949181
73,MAC Field Scanner Season 10 Range 39 Column 31,17.888852307067097,83.67190558171446,65.78305327464736,0.786202403510498
74,MAC Field Scanner Season 10 Range 40 Column 39,18.158429934118338,89.63693556494432,71.47850563082599,0.7974224596180882
75,MAC Field Scanner Season 10 Range 49 Column 33,17.541898954443838,84.4585750610765,66.91667610663266,0.7923017415134183
76,MAC Field Scanner Season 10 Range 51 Column 45,17.502349237390263,87.75055781143448,70.24820857404421,0.800544296538824
77,MAC Field Scanner Season 10 Range 45 Column 8,17.932482723772157,86.1590112455836,68.22652852181145,0.7918675891874125
78,MAC Field Scanner Season 10 Range 40 Column 35,18.296015537482226,88.8270240821914,70.53100854470918,0.7940264719377184
79,MAC Field Scanner Season 10 Range 46 Column 37,17.69279381446946,83.79058159659903,66.09778778212956,0.7888450768888373
80,MAC Field Scanner Season 10 Range 52 Column 41,17.721653197791348,82.57782043067184,64.8561672328805,0.7853945150723669
81,MAC Field Scanner Season 10 Range 47 Column 45,17.78004880180387,83.64831540413292,65.86826660232904,0.7874428347313089
82,MAC Field Scanner Season 10 Range 38 Column 22,18.664912603669762,95.2635537835039,76.59864117983413,0.804070792424061
83,MAC Field Scanner Season 10 Range 39 Column 38,18.65704408309679,94.95540538222733,76.29836129913053,0.8035178302067593
84,MAC Field Scanner Season 10 Range 41 Column 36,18.147764682136344,89.04823090002022,70.90046621788387,0.7962029733918923
85,MAC Field Scanner Season 10 Range 38 Column 45,17.261098987871183,83.17988175100383,65.91878276313265,0.792484689512523
86,MAC Field Scanner Season 10 Range 41 Column 35,18.147764682136344,89.04823090002022,70.90046621788387,0.7962029733918923
87,MAC Field Scanner Season 10 Range 46 Column 43,16.96873309641982,83.94076635192603,66.9720332555062,0.7978487231665538
88,MAC Field Scanner Season 10 Range 43 Column 18,14.375346312915175,69.60850616167745,55.23315984876228,0.7934829073974663
89,MAC Field Scanner Season 10 Range 37 Column 40,18.26962322228806,88.98610097635746,70.7164777540694,0.7946912717622937
90,MAC Field Scanner Season 10 Range 45 Column 45,16.07444194894502,81.45869589315983,65.3842539442148,0.802667575601406
91,MAC Field Scanner Season 10 Range 42 Column 24,16.831516594842423,87.31320845375188,70.48169185890946,0.8072282889047909
92,MAC Field Scanner Season 10 Range 48 Column 43,16.56226134182386,77.55226887489059,60.99000753306673,0.7864374365559499
93,MAC Field Scanner Season 10 Range 44 Column 19,16.26397117143235,78.51016497229226,62.24619380085991,0.7928424787137791
94,MAC Field Scanner Season 10 Range 42 Column 27,17.787757917424788,93.24213650661976,75.45437858919497,0.8092304768653393
95,MAC Field Scanner Season 10 Range 43 Column 14,17.173398145534314,84.0779242430232,66.90452609748888,0.7957442658087581
96,MAC Field Scanner Season 10 Range 49 Column 10,18.536923863793856,87.97206285393622,69.43513899014236,0.7892862431273039
97,MAC Field Scanner Season 10 Range 42 Column 22,17.680309166498102,83.81996770936905,66.13965854287095,0.7890680508515411
98,MAC Field Scanner Season 10 Range 41 Column 12,16.188256309543064,79.37175688812727,63.1835005785842,0.7960451306078552
99,MAC Field Scanner Season 10 Range 37 Column 46,15.873706247322035,79.69757123299567,63.82386498567364,0.8008257215152105
100,MAC Field Scanner Season 10 Range 39 Column 28,18.007225634047764,90.3154037650002,72.30817813095243,0.800618445100435
101,MAC Field Scanner Season 10 Range 44 Column 36,17.73172202137406,86.54111235523001,68.80939033385596,0.7951063773182196
102,MAC Field Scanner Season 10 Range 47 Column 34,17.14032744605516,88.27236170220368,71.13203425614853,0.8058245285893687
103,MAC Field Scanner Season 10 Range 49 Column 17,17.5738462755526,86.72121462328785,69.14736834773525,0.7973523969666199
104,MAC Field Scanner Season 10 Range 42 Column 42,18.292897769010178,93.27049223261098,74.9775944636008,0.8038726146808703
105,MAC Field Scanner Season 10 Range 51 Column 11,19.685992556769335,94.53166819620735,74.84567563943801,0.7917524049622225
106,MAC Field Scanner Season 10 Range 51 Column 16,17.493839641834448,90.83307919830284,73.33923955646839,0.8074067311574601
107,MAC Field Scanner Season 10 Range 51 Column 15,17.493839641834448,90.83307919830284,73.33923955646839,0.8074067311574601
108,MAC Field Scanner Season 10 Range 39 Column 11,14.478600603984667,75.43803175193321,60.95943114794854,0.8080729273054816
109,MAC Field Scanner Season 10 Range 44 Column 13,16.492857900426117,80.15334185641426,63.66048395598814,0.7942336836064648
110,MAC Field Scanner Season 10 Range 52 Column 32,16.03752439451754,79.54705531120459,63.50953091668705,0.7983894648045058
111,MAC Field Scanner Season 10 Range 42 Column 19,17.960336847758388,89.46092174149493,71.50058489373654,0.7992381869297487
112,MAC Field Scanner Season 10 Range 39 Column 14,18.37449028667626,83.55060212353122,65.17611183685496,0.7800794988944638
113,MAC Field Scanner Season 10 Range 39 Column 39,17.518283473826084,85.2368995714275,67.71861609760141,0.7944753556041069
114,MAC Field Scanner Season 10 Range 42 Column 21,17.680309166498102,83.81996770936905,66.13965854287095,0.7890680508515411
115,MAC Field Scanner Season 10 Range 47 Column 33,17.14032744605516,88.27236170220368,71.13203425614853,0.8058245285893687
116,MAC Field Scanner Season 10 Range 43 Column 39,18.401959859010425,88.19619861351553,69.7942387545051,0.7913520066817206
117,MAC Field Scanner Season 10 Range 50 Column 40,17.440506336750943,86.51504364285962,69.07453730610868,0.7984107086769022
118,MAC Field Scanner Season 10 Range 52 Column 12,18.446309429967666,91.27071961617888,72.82441018621121,0.7978945547099879
119,MAC Field Scanner Season 10 Range 49 Column 45,17.770554587415205,88.00021994868547,70.22966536127026,0.7980623844147487
120,MAC Field Scanner Season 10 Range 44 Column 24,17.08238521882879,83.44818013192504,66.36579491309625,0.7952934960136593
121,MAC Field Scanner Season 10 Range 46 Column 19,19.462163543692803,96.4003210584725,76.9381575147797,0.7981110090713511
122,MAC Field Scanner Season 10 Range 48 Column 30,16.65319312751079,78.77421024042559,62.1210171129148,0.7885958732346052
123,MAC Field Scanner Season 10 Range 40 Column 25,15.792366575097029,83.14467887178745,67.35231229669041,0.8100616083989028
124,MAC Field Scanner Season 10 Range 45 Column 31,15.531436854323106,82.08576299291379,66.55432613859068,0.8107901262285412
125,MAC Field Scanner Season 10 Range 48 Column 42,17.238605276711937,87.31866343576714,70.0800581590552,0.8025782278562601
126,MAC Field Scanner Season 10 Range 49 Column 16,17.35448560976213,83.90284311965836,66.54835750989622,0.793159743287698
127,MAC Field Scanner Season 10 Range 42 Column 40,18.292926434629212,89.4703922252211,71.1774657905919,0.7955421231575583
128,MAC Field Scanner Season 10 Range 38 Column 27,16.966236502356285,83.87541985336135,66.90918335100507,0.7977209946368292
129,MAC Field Scanner Season 10 Range 52 Column 21,16.283081126960603,85.15275908811093,68.86967796115033,0.8087779973152502
130,MAC Field Scanner Season 10 Range 38 Column 12,17.777079912923387,93.42673972377787,75.64965981085449,0.8097217138746096
131,MAC Field Scanner Season 10 Range 51 Column 38,18.037396524102174,89.12956772579871,71.09217120169653,0.7976272410566037
132,MAC Field Scanner Season 10 Range 43 Column 10,15.956355095113105,79.63301477150172,63.67665967638862,0.7996263843470183
133,MAC Field Scanner Season 10 Range 50 Column 30,17.206818267835878,85.50009312635025,68.29327485851437,0.7987508827340338
134,MAC Field Scanner Season 10 Range 41 Column 46,16.65672100770033,81.51379707428644,64.85707606658612,0.7956576480847719
135,MAC Field Scanner Season 10 Range 44 Column 26,16.601958354800853,80.19157863050893,63.58962027570807,0.7929712990026532
136,MAC Field Scanner Season 10 Range 47 Column 21,16.84120391250029,84.3208662918206,67.4796623793203,0.8002724040545828
137,MAC Field Scanner Season 10 Range 51 Column 28,18.40052886423396,86.27498277466934,67.87445391043538,0.7867223119326263
138,MAC Field Scanner Season 10 Range 45 Column 30,17.92833992090362,87.43080315396641,69.50246323306278,0.7949425228390998
139,MAC Field Scanner Season 10 Range 38 Column 16,16.08805457928833,77.97678415368391,61.88872957439558,0.7936814815601976
140,MAC Field Scanner Season 10 Range 41 Column 9,16.470440209571098,86.20444115597881,69.73400094640772,0.8089374516126219
141,MAC Field Scanner Season 10 Range 48 Column 38,18.153710578985052,89.5991449579088,71.44543437892375,0.7973896895164215
142,MAC Field Scanner Season 10 Range 50 Column 45,17.80119713554384,83.73005194511099,65.92885480956714,0.7873977535901522
143,MAC Field Scanner Season 10 Range 39 Column 29,17.194299015328113,86.77071382780998,69.57641481248187,0.8018421393945322
144,MAC Field Scanner Season 10 Range 37 Column 39,18.26962322228806,88.98610097635746,70.7164777540694,0.7946912717622937
145,MAC Field Scanner Season 10 Range 49 Column 37,17.349728117325405,88.43475599755105,71.08502788022565,0.8038132415064746
146,MAC Field Scanner Season 10 Range 52 Column 17,18.514589133796605,89.96985612513893,71.45526699134233,0.7942134184582368
147,MAC Field Scanner Season 10 Range 41 Column 37,18.55369178144617,95.3585276781998,76.80483589675364,0.805432275086523
148,MAC Field Scanner Season 10 Range 48 Column 21,18.941648011871425,90.5919912130242,71.65034320115278,0.7909125546503252
149,MAC Field Scanner Season 10 Range 50 Column 44,17.99125514356111,85.17710422551862,67.18584908195751,0.7887782719646506
150,MAC Field Scanner Season 10 Range 44 Column 42,15.861454042013209,77.92305662926051,62.06160258724731,0.7964472297656616
151,MAC Field Scanner Season 10 Range 45 Column 41,18.275762718900687,95.47932925442083,77.20356653552014,0.8085893264896967
152,MAC Field Scanner Season 10 Range 38 Column 35,16.92833445765148,86.3780962135244,69.44976175587291,0.8040205190931149
153,MAC Field Scanner Season 10 Range 47 Column 6,17.735023778859546,87.88535745810373,70.15033367924418,0.7982027462616387
154,MAC Field Scanner Season 10 Range 52 Column 24,17.7282694332834,86.06863590101071,68.3403664677273,0.7940217217608393
155,MAC Field Scanner Season 10 Range 51 Column 9,14.056484174753008,68.50706126832856,54.450577093575546,0.794817002590484
156,MAC Field Scanner Season 10 Range 47 Column 17,15.433620360354327,77.41351774887356,61.979897388519234,0.800634039000522
157,MAC Field Scanner Season 10 Range 43 Column 4,15.377157338561007,70.53929415071082,55.16213681214981,0.7820057951571372
158,MAC Field Scanner Season 10 Range 50 Column 6,16.532188941417093,88.64114172954453,72.10895278812744,0.8134930505311077
159,MAC Field Scanner Season 10 Range 42 Column 47,17.296750423670133,86.69169030172755,69.39493987805741,0.800479718834996
160,MAC Field Scanner Season 10 Range 38 Column 5,14.287596425261661,81.17841528308946,66.89081885782781,0.8239975937515258
161,MAC Field Scanner Season 10 Range 44 Column 23,17.08238521882879,83.44818013192504,66.36579491309625,0.7952934960136593
162,MAC Field Scanner Season 10 Range 43 Column 40,18.401959859010425,88.19619861351553,69.7942387545051,0.7913520066817206
163,MAC Field Scanner Season 10 Range 52 Column 8,17.010644641807325,83.57642831253769,66.56578367073035,0.7964660014161494
164,MAC Field Scanner Season 10 Range 48 Column 32,17.149501299887543,83.44778926453645,66.2982879646489,0.794488248867538
165,MAC Field Scanner Season 10 Range 47 Column 14,17.821341213959908,89.34794301191901,71.5266017979591,0.8005399943949181
166,MAC Field Scanner Season 10 Range 44 Column 35,17.73172202137406,86.54111235523001,68.80939033385596,0.7951063773182196
167,MAC Field Scanner Season 10 Range 48 Column 45,16.19574621575495,79.17098239800158,62.97523618224663,0.7954333049154666
168,MAC Field Scanner Season 10 Range 45 Column 24,17.454512568903134,85.82167357167188,68.36716100276874,0.7966188278264414
169,MAC Field Scanner Season 10 Range 46 Column 39,16.903296002286123,81.23713088934322,64.3338348870571,0.7919264772495367
170,MAC Field Scanner Season 10 Range 45 Column 20,18.64455660334255,89.08890297049939,70.44434636715684,0.7907196521488602
171,MAC Field Scanner Season 10 Range 45 Column 42,18.275762718900687,95.47932925442083,77.20356653552014,0.8085893264896967
172,MAC Field Scanner Season 10 Range 39 Column 25,16.288600253887186,78.53068599742048,62.242085743533295,0.7925829878218278
173,MAC Field Scanner Season 10 Range 51 Column 23,15.25077487684851,73.92183196804983,58.67105709120132,0.7936905177966892
174,MAC Field Scanner Season 10 Range 42 Column 26,16.992637936804243,86.98619013992884,69.9935522031246,0.8046513140825075
175,MAC Field Scanner Season 10 Range 37 Column 22,18.802467524668863,86.66262069450325,67.86015316983438,0.7830383229356753
176,MAC Field Scanner Season 10 Range 40 Column 18,16.98174075492967,85.46733672632537,68.4855959713957,0.8013072431482586
177,MAC Field Scanner Season 10 Range 48 Column 16,18.714247465469832,91.36045299037664,72.6462055249068,0.7951603034691489
178,MAC Field Scanner Season 10 Range 51 Column 31,16.944055083168713,82.5177817484178,65.5737266652491,0.7946617719944514
179,MAC Field Scanner Season 10 Range 52 Column 14,18.856787707976185,90.18009961341765,71.32331190544147,0.7908985708730518
